date,days_elapsed,Uw,ip,Tair,Twater,amc,ET,Hw,Tw,t,site_plot,Zs,A,dHw,Vw,dt,Qip,QET,dVw,Qg,Qnet,QHRT,Qout,Qin,Q_net_check,Q_check
2019-06-01,151,1.743456,0.050800000000000005,15,14.5,3,0.41421077560198005,0.16952422225305952,16.1793072724048,10,LC.3,83.89509524,1,0.004406007524849542,0.16952422225305952,1,5.080000000000001e-4,0.0041421077560198005,0.004406007524849542,0,0.008040115280869342,0,-0,0.008040115280869342,0,8.673617379884035e-19
2019-06-02,152,3.978656,1.4478,17.22222222222222,16.27777777777778,3,0.537450915412849,0.1950088373214527,16.32509071149944,11,LC.3,83.89509524,1,0.025484615068393168,0.1950088373214527,1,0.014478,0.00537450915412849,0.025484615068393168,0,0.016381124222521658,0,-0,0.016381124222521658,0,3.469446951953614e-18
2019-06-03,153,3.621024,0.7874,12.777777777777777,12.722222222222221,3,0.6450478339558641,0.20458751235456418,16.31514839184137,12,LC.3,83.89509524,1,0.009578675033111494,0.20458751235456418,1,0.007873999999999999,0.006450478339558641,0.009578675033111494,0,0.008155153372670136,0,-0,0.008155153372670136,0,0
2019-06-04,154,3.308096,0.127,12.777777777777777,12.722222222222221,3,0.47505463891298605,0.20868199381044406,15.56512137989939,13,LC.3,83.89509524,1,0.0040944814558798726,0.20868199381044406,1,0.00127,0.004750546389129861,0.0040944814558798726,0,0.007575027845009733,0,-0,0.007575027845009733,0,8.673617379884035e-19
2019-06-05,155,1.6987519999999998,2.032,16.11111111111111,15.38888888888889,3,0.5373481521916406,0.2533377310454341,15.563854729687726,14,LC.3,83.89509524,1,0.044655737234990056,0.2533377310454341,1,0.02032,0.005373481521916405,0.044655737234990056,0,0.02970921875690646,0,-0,0.02970921875690646,0,0
2019-06-06,156,3.084576,0.254,17.77777777777778,16.72222222222222,3,0.5666453451615646,0.2881477779198178,15.708441130908918,15,LC.3,83.89509524,1,0.034810046874383715,0.2881477779198178,1,0.00254,0.005666453451615646,0.034810046874383715,0,0.037936500325999364,0,-0,0.037936500325999364,0,0
2019-06-07,157,1.8775680000000001,0,18.333333333333332,17.166666666666664,3,0.5572042268825764,0.27441123364057773,16.466821961932713,16,LC.3,83.89509524,1,-0.013736544279240093,0.27441123364057773,1,0,0.005572042268825764,-0.013736544279240093,0,-0.00816450201041433,0,-0.00816450201041433,0,0,-0.01632900402082866
2019-06-08,158,2.503424,0,17.22222222222222,16.27777777777778,3,0.7653476311282306,0.23881269589575993,17.131528044924323,17,LC.3,83.89509524,1,-0.035598537744817804,0.23881269589575993,1,0,0.007653476311282306,-0.035598537744817804,0,-0.0279450614335355,0,-0.0279450614335355,0,0,-0.055890122867071
2019-06-09,159,2.771648,0,19.444444444444443,18.055555555555557,3,0.7824832462887406,0.2285871505881829,17.82021169309263,18,LC.3,83.89509524,1,-0.010225545307577022,0.2285871505881829,1,0,0.007824832462887406,-0.010225545307577022,0,-0.002400712844689616,0,-0.002400712844689616,0,0,-0.004801425689379232
2019-06-10,160,4.157472,0.10160000000000001,23.88888888888889,21.61111111111111,3,1.135434975385159,0.22300384156461917,18.336017897099623,19,LC.3,83.89509524,1,-0.005583309023563743,0.22300384156461917,1,0.0010160000000000002,0.011354349753851588,-0.005583309023563743,0,0.004755040730287845,0,-0,0.004755040730287845,0,0
2019-06-11,161,3.978656,1.651,16.666666666666668,15.833333333333336,3,0.7153707151294523,0.22573737169675212,18.978110743157657,20,LC.3,83.89509524,1,0.0027335301321329553,0.22573737169675212,1,0.01651,0.0071537071512945225,0.0027335301321329553,0,-0.006622762716572523,0,-0.006622762716572523,0,0,-0.013245525433145049
2019-06-12,162,2.369312,0,16.666666666666668,15.833333333333336,3,0.6071286198182266,0.2272789669097648,19.14080243051788,21,LC.3,83.89509524,1,0.0015415952130126698,0.2272789669097648,1,0,0.006071286198182266,0.0015415952130126698,0,0.007612881411194936,0,-0,0.007612881411194936,0,0
2019-06-13,163,4.24688,0.1143,16.11111111111111,15.38888888888889,3,0.8571872237397269,0.21905559098010485,18.980092060418777,22,LC.3,83.89509524,1,-0.008223375929659937,0.21905559098010485,1,0.001143,0.00857187223739727,-0.008223375929659937,0,-7.945036922626676e-4,0,-7.945036922626676e-4,0,0,-0.001589007384525335
2019-06-14,164,4.24688,0.2286,16.666666666666668,15.833333333333336,3,0.5710091549638042,0.20276196143572633,18.20375919342041,23,LC.3,83.89509524,1,-0.01629362954437852,0.20276196143572633,1,0.002286,0.005710091549638042,-0.01629362954437852,0,-0.012869537994740476,0,-0.012869537994740476,0,0,-0.025739075989480952
2019-06-15,165,5.185664,0.2286,20,18.5,3,0.7664447243422214,0.18880712758934237,17.795079681608414,24,LC.3,83.89509524,1,-0.013954833846383963,0.18880712758934237,1,0.002286,0.007664447243422214,-0.013954833846383963,0,-0.008576386602961748,0,-0.008576386602961748,0,0,-0.017152773205923497
2019-06-16,166,1.78816,0,18.333333333333332,17.166666666666664,3,0.6031511397178984,0.17184860693475912,17.838067772947714,25,LC.3,83.89509524,1,-0.016958520654583253,0.17184860693475912,1,0,0.006031511397178984,-0.016958520654583253,0,-0.01092700925740427,0,-0.01092700925740427,0,0,-0.02185401851480854
2019-06-17,167,1.609344,0,17.22222222222222,16.27777777777778,2,0.4964145165015011,0.15862760953297084,18.08936192665571,26,LC.3,83.89509524,1,-0.013220997401788281,0.15862760953297084,1,0,0.004964145165015011,-0.013220997401788281,0,-0.00825685223677327,0,-0.00825685223677327,0,0,-0.01651370447354654
2019-06-18,168,1.430528,1.1853333333333331,20.555555555555554,18.944444444444443,3,0.5415169343264427,0.14484643910171258,18.358496913203485,27,LC.3,83.89509524,1,-0.01378117043125826,0.14484643910171258,1,0.011853333333333332,0.0054151693432644265,-0.01378117043125826,0,-0.020219334421327166,0,-0.020219334421327166,0,0,-0.04043866884265433
2019-06-19,169,2.9504639999999998,2.3706666666666663,22.22222222222222,20.27777777777778,3,0.6187671021710769,0.15400468419015567,19.034989203935787,28,LC.3,83.89509524,1,0.009158245088443095,0.15400468419015567,1,0.023706666666666664,0.006187671021710769,0.009158245088443095,0,-0.0083607505565128,0,-0.0083607505565128,0,0,-0.016721501113025596
2019-06-20,170,3.486912,3.5559999999999996,19.444444444444443,18.055555555555557,3,0.5084091590233093,0.20993194338501553,19.47417312198215,29,LC.3,83.89509524,1,0.05592725919485986,0.20993194338501553,1,0.035559999999999994,0.005084091590233093,0.05592725919485986,0,0.025451350785092957,0,-0,0.025451350785092957,0,-6.938893903907228e-18
2019-06-21,171,5.409184,1.7779999999999998,20.555555555555554,18.944444444444443,3,0.6660140804592134,0.23175325151198933,19.066745705074734,30,LC.3,83.89509524,1,0.021821308126973804,0.23175325151198933,1,0.017779999999999997,0.006660140804592134,0.021821308126973804,0,0.010701448931565941,0,-0,0.010701448931565941,0,0
2019-06-22,172,3.6657279999999997,0,19.444444444444443,18.055555555555557,3,0.7551139313808723,0.2217370972039845,18.84187536475099,31,LC.3,83.89509524,1,-0.010016154308004843,0.2217370972039845,1,0,0.007551139313808724,-0.010016154308004843,0,-0.0024650149941961193,0,-0.0024650149941961193,0,0,-0.0049300299883922385
2019-06-23,173,3.442208,0,20.555555555555554,18.944444444444443,3,0.8146832237265326,0.18605717972862124,19.22545653802377,32,LC.3,83.89509524,1,-0.035679917475363254,0.18605717972862124,1,0,0.008146832237265325,-0.035679917475363254,0,-0.02753308523809793,0,-0.02753308523809793,0,0,-0.05506617047619586
2019-06-24,174,1.4752319999999999,0,20,18.5,3,0.7441478179335789,0.1634833600280956,19.638244988005837,33,LC.3,83.89509524,1,-0.022573819700525632,0.1634833600280956,1,0,0.007441478179335789,-0.022573819700525632,0,-0.015132341521189844,0,-0.015132341521189844,0,0,-0.030264683042379687
2019-06-25,175,1.8775680000000001,0.8889999999999999,21.11111111111111,19.38888888888889,3,0.5583102929490397,0.15261637002394934,20.035976980939324,34,LC.3,83.89509524,1,-0.01086699000414626,0.15261637002394934,1,0.008889999999999999,0.0055831029294903965,-0.01086699000414626,0,-0.014173887074655861,0,-0.014173887074655861,0,0,-0.028347774149311722
2019-06-26,176,2.190496,0.4318,23.88888888888889,21.61111111111111,3,0.6013371669118661,0.20045838551588702,20.00817581459328,35,LC.3,83.89509524,1,0.04784201549193767,0.20045838551588702,1,0.004318,0.0060133716691186615,0.04784201549193767,0,0.04953738716105633,0,-0,0.04953738716105633,0,0
2019-06-27,177,1.922272,0,23.88888888888889,21.61111111111111,3,0.6616874833399088,0.21785658360586524,20.39088249206543,36,LC.3,83.89509524,1,0.017398198089978223,0.21785658360586524,1,0,0.006616874833399088,0.017398198089978223,0,0.02401507292337731,0,-0,0.02401507292337731,0,0
2019-06-28,178,2.2799039999999997,0.635,24.444444444444443,22.055555555555557,3,0.6939265128311214,0.20133830221078597,20.609496346226443,37,LC.3,83.89509524,1,-0.01651828139507927,0.20133830221078597,1,0.00635,0.006939265128311214,-0.01651828139507927,0,-0.015929016266768056,0,-0.015929016266768056,0,0,-0.03185803253353611
2019-06-29,179,2.2352,1.016,22.77777777777778,20.722222222222225,3,0.7806887949197423,0.17153883273886095,21.005236396083124,38,LC.3,83.89509524,1,-0.029799469471925022,0.17153883273886095,1,0.01016,0.007806887949197423,-0.029799469471925022,0,-0.032152581522727604,0,-0.032152581522727604,0,0,-0.06430516304545521
2019-06-30,180,3.218688,0.025400000000000002,20,18.5,3,0.5104870006034554,0.17740735384926154,21.30835912845753,39,LC.3,83.89509524,1,0.005868521110400593,0.17740735384926154,1,2.5400000000000005e-4,0.005104870006034554,0.005868521110400593,0,0.010719391116435148,0,-0,0.010719391116435148,0,-1.734723475976807e-18
2019-07-01,181,1.385824,0,21.666666666666668,19.833333333333336,3,0.55731978317593,0.17826319168146654,20.947578100510587,40,LC.3,83.89509524,1,8.558378322049975e-4,0.17826319168146654,1,0,0.0055731978317593,8.558378322049975e-4,0,0.006429035663964297,0,-0,0.006429035663964297,0,0
2019-07-02,182,2.324608,0,24.444444444444443,22.055555555555557,3,0.61325892573366,0.16299519392427442,21.07288560749572,41,LC.3,83.89509524,1,-0.01526799775719212,0.16299519392427442,1,0,0.006132589257336601,-0.01526799775719212,0,-0.00913540849985552,0,-0.00913540849985552,0,0,-0.01827081699971104
2019-07-03,183,1.4752319999999999,0,25,22.5,3,0.5698842744320552,0.14536711321798634,21.57057391272651,42,LC.3,83.89509524,1,-0.017628080706288074,0.14536711321798634,1,0,0.005698842744320552,-0.017628080706288074,0,-0.011929237961967522,0,-0.011929237961967522,0,0,-0.023858475923935044
2019-07-04,184,1.385824,0,25,22.5,2,0.5889552647539509,0.13155625771553048,21.900732134595327,43,LC.3,83.89509524,1,-0.013810855502455865,0.13155625771553048,1,0,0.005889552647539509,-0.013810855502455865,0,-0.007921302854916356,0,-0.007921302854916356,0,0,-0.015842605709832713
2019-07-05,185,4.02336,0,25.555555555555554,22.944444444444443,1,0.8310454335000316,0.12219623662647905,22.043002211017374,44,LC.3,83.89509524,1,-0.009360021089051429,0.12219623662647905,1,0,0.008310454335000316,-0.009360021089051429,0,-0.0010495667540511133,0,-0.0010495667540511133,0,0,-0.0020991335081022265
2019-07-06,186,3.531616,0.3556,26.11111111111111,23.38888888888889,1,0.8505588384981804,0.12898202736327846,22.20395244198081,45,LC.3,83.89509524,1,0.006785790736799413,0.12898202736327846,1,0.003556,0.008505588384981803,0.006785790736799413,0,0.011735379121781216,0,-0,0.011735379121781216,0,0
2019-07-07,187,3.3975039999999996,0,19.444444444444443,18.055555555555557,1,0.7055251198066863,0.12888300264590669,22.234561413894465,46,LC.3,83.89509524,1,-9.90247173717762e-5,0.12888300264590669,1,0,0.0070552511980668635,-9.90247173717762e-5,0,0.006956226480695087,0,-0,0.006956226480695087,0,0
2019-07-08,188,1.743456,0,20.555555555555554,18.944444444444443,1,0.6419132172377057,0.12885106803068425,21.810419029659695,47,LC.3,83.89509524,1,-3.193461522243979e-5,0.12885106803068425,1,0,0.006419132172377056,-3.193461522243979e-5,0,0.0063871975571546166,0,-0,0.0063871975571546166,0,0
2019-07-09,189,1.8775680000000001,0,22.22222222222222,20.27777777777778,1,0.6621117351825758,0.1208306181056713,21.448388217407977,48,LC.3,83.89509524,1,-0.00802044992501294,0.1208306181056713,1,0,0.006621117351825758,-0.00802044992501294,0,-0.0013993325731871823,0,-0.0013993325731871823,0,0,-0.0027986651463743645
2019-07-10,190,1.654048,0,24.444444444444443,22.055555555555557,1,0.6915111235436047,0.10967879866828412,21.41851257394861,49,LC.3,83.89509524,1,-0.01115181943738719,0.10967879866828412,1,0,0.006915111235436046,-0.01115181943738719,0,-0.004236708201951143,0,-0.004236708201951143,0,0,-0.008473416403902286
2019-07-11,191,3.933952,1.651,25,22.5,2,0.9145714452765628,0.10189548853730912,21.593803741313792,50,LC.3,83.89509524,1,-0.007783310130974996,0.10189548853730912,1,0.01651,0.009145714452765628,-0.007783310130974996,0,-0.015147595678209369,0,-0.015147595678209369,0,0,-0.030295191356418734
2019-07-12,192,1.8775680000000001,0.7112,23.333333333333332,21.166666666666668,2,0.5179778745616025,0.10555897948921711,21.688753763834637,51,LC.3,83.89509524,1,0.0036634909519079883,0.10555897948921711,1,0.007112,0.005179778745616025,0.0036634909519079883,0,0.001731269697524013,0,-0,0.001731269697524013,0,0
2019-07-13,193,2.503424,0.10160000000000001,23.333333333333332,21.166666666666668,1,0.4714789344207865,0.10171211018158033,21.70071283976237,52,LC.3,83.89509524,1,-0.00384686930763678,0.10171211018158033,1,0.0010160000000000002,0.004714789344207865,-0.00384686930763678,0,-1.4807996342891538e-4,0,-1.4807996342891538e-4,0,0,-2.9615992685783077e-4
2019-07-14,194,3.57632,0,22.77777777777778,20.722222222222225,1,0.606236378118701,0.09543168518986533,21.72595977783203,53,LC.3,83.89509524,1,-0.006280424991714995,0.09543168518986533,1,0,0.00606236378118701,-0.006280424991714995,0,-2.1806121052798423e-4,0,-2.1806121052798423e-4,0,0,-4.3612242105596846e-4
2019-07-15,195,1.8328639999999998,0,21.11111111111111,19.38888888888889,1,0.6995465321136183,0.08508057995474871,21.733932495117188,54,LC.3,83.89509524,1,-0.01035110523511662,0.08508057995474871,1,0,0.006995465321136183,-0.01035110523511662,0,-0.003355639913980437,0,-0.003355639913980437,0,0,-0.006711279827960874
2019-07-16,196,3.57632,0.4318,22.22222222222222,20.27777777777778,1,0.6137036886829951,0.07530185992008853,21.640285739192255,55,LC.3,83.89509524,1,-0.009778720034660182,0.07530185992008853,1,0.004318,0.006137036886829951,-0.009778720034660182,0,-0.00795968314783023,0,-0.00795968314783023,0,0,-0.01591936629566046
2019-07-17,197,3.442208,0.8636,24.444444444444443,22.055555555555557,2,0.6301257724731723,0.08093001404498068,21.52008415740213,56,LC.3,83.89509524,1,0.0056281541248921485,0.08093001404498068,1,0.008636,0.006301257724731723,0.0056281541248921485,0,0.0032934118496238717,0,-0,0.0032934118496238717,0,-8.673617379884035e-19
2019-07-18,198,2.01168,0,23.333333333333332,21.166666666666668,2,0.44503762623713766,0.07938394696545004,21.504143667809757,57,LC.3,83.89509524,1,-0.0015460670795306442,0.07938394696545004,1,0,0.004450376262371377,-0.0015460670795306442,0,0.002904309182840733,0,-0,0.002904309182840733,0,0
2019-07-19,199,3.889248,0,27.22222222222222,24.27777777777778,2,0.7917034244952605,0.07339754808198506,21.604431440800795,58,LC.3,83.89509524,1,-0.005986398883464972,0.07339754808198506,1,0,0.007917034244952605,-0.005986398883464972,0,0.0019306353614876332,0,-0,0.0019306353614876332,0,0
2019-07-20,200,2.6375360000000003,0,28.333333333333332,25.166666666666668,2,0.6911540761035173,0.07126307832960777,21.73725775730463,59,LC.3,83.89509524,1,-0.0021344697523772993,0.07126307832960777,1,0,0.006911540761035173,-0.0021344697523772993,0,0.004777071008657874,0,-0,0.004777071008657874,0,0
2019-07-21,201,2.8163519999999997,0.1778,27.22222222222222,24.27777777777778,2,0.778552099787846,0.07799146440316918,21.999788637514467,60,LC.3,83.89509524,1,0.00672838607356141,0.07799146440316918,1,0.001778,0.00778552099787846,0.00672838607356141,0,0.012735907071439869,0,-0,0.012735907071439869,0,8.673617379884035e-19
2019-07-22,202,1.34112,0.025400000000000002,20.555555555555554,18.944444444444443,2,0.5028051876319839,0.08499387819280457,22.22124762005276,61,LC.3,83.89509524,1,0.007002413789635398,0.08499387819280457,1,2.5400000000000005e-4,0.005028051876319839,0.007002413789635398,0,0.011776465665955237,0,-0,0.011776465665955237,0,-8.673617379884035e-19
2019-07-23,203,1.430528,0.012700000000000001,22.77777777777778,20.722222222222225,2,0.3843780484314961,0.08597935334388751,21.908112602469362,62,LC.3,83.89509524,1,9.854751510829374e-4,0.08597935334388751,1,1.2700000000000002e-4,0.0038437804843149607,9.854751510829374e-4,0,0.004702255635397898,0,-0,0.004702255635397898,0,-4.336808689942018e-19
2019-07-24,204,1.8775680000000001,0,21.11111111111111,19.38888888888889,2,0.5189480908069838,0.08145066578997273,21.54266604670772,63,LC.3,83.89509524,1,-0.004528687553914779,0.08145066578997273,1,0,0.005189480908069838,-0.004528687553914779,0,6.607933541550592e-4,0,-0,6.607933541550592e-4,0,0
2019-07-25,205,2.190496,0,21.666666666666668,19.833333333333336,1,0.5037918163828237,0.07335797445243486,21.39330372398282,64,LC.3,83.89509524,1,-0.008092691337537872,0.07335797445243486,1,0,0.005037918163828236,-0.008092691337537872,0,-0.0030547731737096354,0,-0.0030547731737096354,0,0,-0.006109546347419271
2019-07-26,206,1.922272,0,23.88888888888889,21.61111111111111,1,0.6757539678046656,0.06195241569655252,21.266556139345525,65,LC.3,83.89509524,1,-0.011405558755882339,0.06195241569655252,1,0,0.006757539678046656,-0.011405558755882339,0,-0.004648019077835683,0,-0.004648019077835683,0,0,-0.009296038155671366
2019-07-27,207,2.771648,0.40640000000000004,25,22.5,1,0.7108771634650781,0.05064207606935156,21.33091947178782,66,LC.3,83.89509524,1,-0.01131033962720096,0.05064207606935156,1,0.004064000000000001,0.007108771634650781,-0.01131033962720096,0,-0.00826556799255018,0,-0.00826556799255018,0,0,-0.016531135985100358
2019-07-28,208,4.068064,0.8128000000000001,26.666666666666664,23.833333333333332,1,1.0262049887870321,0.04541420494859949,21.506147355209162,67,LC.3,83.89509524,1,-0.00522787112075207,0.04541420494859949,1,0.008128000000000002,0.010262049887870321,-0.00522787112075207,0,-0.0030938212328817504,0,-0.0030938212328817504,0,0,-0.006187642465763501
2019-07-29,209,2.2352,0,26.666666666666664,23.833333333333332,1,0.6221339558564261,0.04152850522493168,21.67415521762989,68,LC.3,83.89509524,1,-0.0038856997236678126,0.04152850522493168,1,0,0.00622133955856426,-0.0038856997236678126,0,0.0023356398348964476,0,-0,0.0023356398348964476,0,0
2019-07-30,210,4.649216,0.0762,27.77777777777778,24.722222222222225,1,1.0297328702308024,0.03168554925733247,21.87614220160025,69,LC.3,83.89509524,1,-0.00984295596759921,0.03168554925733247,1,7.620000000000001e-4,0.010297328702308024,-0.00984295596759921,0,-3.0762726529118614e-4,0,-3.0762726529118614e-4,0,0,-6.152545305823723e-4
2019-07-31,211,2.861056,0.1524,24.444444444444443,22.055555555555557,1,0.5657162199598449,0.024375248484076906,22.078912493623335,70,LC.3,83.89509524,1,-0.0073103007732555625,0.024375248484076906,1,0.0015240000000000002,0.005657162199598449,-0.0073103007732555625,0,-0.0031771385736571144,0,-0.0031771385736571144,0,0,-0.006354277147314228
2019-08-01,212,1.78816,0,21.666666666666668,19.833333333333336,1,0.545968625778369,0.016919337673670043,21.91539158055812,71,LC.3,83.89509524,1,-0.007455910810406863,0.016919337673670043,1,0,0.00545968625778369,-0.007455910810406863,0,-0.0019962245526231725,0,-0.0019962245526231725,0,0,-0.003992449105246345
2019-08-02,213,1.56464,0,21.11111111111111,19.38888888888889,1,0.5608730639378955,0.003768201603804755,21.185051246925635,72,LC.3,83.89509524,1,-0.013151136069865288,0.003768201603804755,1,0,0.005608730639378955,-0.013151136069865288,0,-0.007542405430486333,0,-0.007542405430486333,0,0,-0.015084810860972665
2019-08-03,214,1.966976,0,22.77777777777778,20.722222222222225,1,0.6538454805776023,0,20.856039759553507,73,LC.3,83.89509524,1,-0.003768201603804755,0,1,0,0.006538454805776023,-0.003768201603804755,0,0.002770253201971268,0,-0,0.002770253201971268,0,0
2019-08-04,215,3.039872,0,20,18.5,1,0.794382472214792,0,20.921667564062425,74,LC.3,83.89509524,1,0,0,1,0,0.00794382472214792,0,0,0.00794382472214792,0,-0,0.00794382472214792,0,0
2019-08-05,216,1.922272,0,19.444444444444443,18.055555555555557,1,0.5371506743566584,0,20.40755648671845,75,LC.3,83.89509524,1,0,0,1,0,0.005371506743566584,0,0,0.005371506743566584,0,-0,0.005371506743566584,0,0
2019-08-06,217,4.24688,0.0762,23.88888888888889,21.61111111111111,1,0.9287215163215207,0,20.19288522225839,76,LC.3,83.89509524,1,0,0,1,7.620000000000001e-4,0.009287215163215207,0,0,0.008525215163215206,0,-0,0.008525215163215206,0,0
2019-08-07,218,3.263392,2.54,25.555555555555554,22.944444444444443,2,0.6966975509292639,0,20.43460675227789,77,LC.3,83.89509524,1,0,0,1,0.0254,0.006966975509292639,0,0,-0.01843302449070736,0,-0.01843302449070736,0,0,-0.036866048981414726
2019-08-08,219,3.3975039999999996,0.6858000000000001,25,22.5,2,0.5046687228075774,0,20.845436049096378,78,LC.3,83.89509524,1,0,0,1,0.006858,0.005046687228075774,0,0,-0.0018113127719242266,0,-0.0018113127719242266,0,0,-0.003622625543848454
2019-08-09,220,3.531616,0.10160000000000001,22.77777777777778,20.722222222222225,2,0.8447650444881505,0.0250014141322481,21.175662146674263,79,LC.3,83.89509524,1,0.0250014141322481,0.0250014141322481,1,0.0010160000000000002,0.008447650444881504,0.0250014141322481,0,0.032433064577129606,0,-0,0.032433064577129606,0,-3.469446951953614e-18
2019-08-10,221,3.621024,0.1524,18.333333333333332,17.166666666666664,2,0.5509226403571776,0.02878419873682958,21.153114165788814,80,LC.3,83.89509524,1,0.0037827846045814795,0.02878419873682958,1,0.0015240000000000002,0.005509226403571777,0.0037827846045814795,0,0.007768011008153256,0,-0,0.007768011008153256,0,8.673617379884035e-19
2019-08-11,222,2.503424,0,20,18.5,2,0.5925792954665626,0.021483561604682677,19.967946034890634,81,LC.3,83.89509524,1,-0.007300637132146903,0.021483561604682677,1,0,0.005925792954665626,-0.007300637132146903,0,-0.0013748441774812771,0,-0.0013748441774812771,0,0,-0.0027496883549625543
2019-08-12,223,3.7551360000000003,0,23.333333333333332,21.166666666666668,2,0.8358991451905593,0.007962521370913578,19.830130824336297,82,LC.3,83.89509524,1,-0.0135210402337691,0.007962521370913578,1,0,0.008358991451905592,-0.0135210402337691,0,-0.005162048781863507,0,-0.005162048781863507,0,0,-0.010324097563727014
2019-08-13,224,2.414016,0,22.22222222222222,20.27777777777778,2,0.5512771240286893,0.0027028633521979373,20.182961299095624,83,LC.3,83.89509524,1,-0.0052596580187156405,0.0027028633521979373,1,0,0.005512771240286893,-0.0052596580187156405,0,2.531132215712528e-4,0,-0,2.531132215712528e-4,0,0
2019-08-14,225,2.056384,0,20,18.5,2,1.0849073597301004,0,20.345849519894447,84,LC.3,83.89509524,1,-0.0027028633521979373,0,1,0,0.010849073597301005,-0.0027028633521979373,0,0.008146210245103067,0,-0,0.008146210245103067,0,0
2019-08-15,226,1.609344,0,20,18.5,2,0.4839702997688099,0,20.023407730055442,85,LC.3,83.89509524,1,0,0,1,0,0.004839702997688099,0,0,0.004839702997688099,0,-0,0.004839702997688099,0,0
2019-08-16,227,3.084576,0.025400000000000002,22.22222222222222,20.27777777777778,2,0.5672342345262217,0,20.052530736099055,86,LC.3,83.89509524,1,0,0,1,2.5400000000000005e-4,0.005672342345262217,0,0,0.005418342345262217,0,-0,0.005418342345262217,0,0
2019-08-17,228,3.486912,0.5842,24.444444444444443,22.055555555555557,2,0.6070135455500806,0,20.38360289585443,87,LC.3,83.89509524,1,0,0,1,0.005842000000000001,0.006070135455500805,0,0,2.2813545550080458e-4,0,-0,2.2813545550080458e-4,0,0
2019-08-18,229,2.995168,0,23.333333333333332,21.166666666666668,2,0.4358231876799069,0,20.62869949105345,88,LC.3,83.89509524,1,0,0,1,0,0.004358231876799069,0,0,0.004358231876799069,0,-0,0.004358231876799069,0,0
